$GNRMC,231922.00,A,1309.33957,N,07518.25960,E,0.520,,071218,,,A*6E
$GNRMC,231923.00,A,1309.33940,N,07518.25963,E,0.607,,071218,,,A*6C
$GNRMC,231924.00,A,1309.33925,N,07518.25978,E,0.700,,071218,,,A*64
$GNRMC,231925.00,A,1309.33927,N,07518.25977,E,0.497,,071218,,,A*65
$GNRMC,231926.00,A,1309.34134,N,07518.25902,E,1.857,60.57,071218,,,A*42
$GNRMC,231927.00,A,1309.34178,N,07518.25891,E,1.754,,071218,,,A*66
$GNRMC,231928.00,A,1309.34221,N,07518.25859,E,1.746,,071218,,,A*61
$GNRMC,231929.00,A,1309.34268,N,07518.25851,E,1.640,25.51,071218,,,A*4F
$GNRMC,231930.00,A,1309.34262,N,07518.25850,E,0.935,,071218,,,A*6D
$GNRMC,231931.00,A,1309.34317,N,07518.25830,E,0.335,,071218,,,A*63
$GNRMC,231932.00,A,1309.34359,N,07518.25823,E,0.044,,071218,,,A*6D
$GNRMC,231933.00,A,1309.34404,N,07518.25800,E,0.703,,071218,,,A*66
$GNRMC,231934.00,A,1309.34465,N,07518.25779,E,0.250,,071218,,,A*64
$GNRMC,231935.00,A,1309.34514,N,07518.25757,E,0.192,,071218,,,A*63
$GNRMC,231936.00,A,1309.34542,N,07518.25743,E,0.476,,071218,,,A*69
$GNRMC,231937.00,A,1309.34546,N,07518.25754,E,0.211,,071218,,,A*6D
$GNRMC,231938.00,A,1309.34524,N,07518.25783,E,0.075,,071218,,,A*6C
$GNRMC,231939.00,A,1309.34561,N,07518.25773,E,0.366,,071218,,,A*62
$GNRMC,231940.00,A,1309.34533,N,07518.25787,E,0.144,,071218,,,A*62
$GNRMC,231941.00,A,1309.34517,N,07518.25791,E,0.330,,071218,,,A*63
$GNRMC,231942.00,A,1309.34472,N,07518.25815,E,0.142,,071218,,,A*66
$GNRMC,231943.00,A,1309.34432,N,07518.25832,E,0.086,,071218,,,A*6F
$GNRMC,231944.00,A,1309.34384,N,07518.25860,E,0.063,,071218,,,A*6E
$GNRMC,231945.00,A,1309.34391,N,07518.25871,E,0.316,,071218,,,A*6A
$GNRMC,231946.00,A,1309.34418,N,07518.25871,E,0.701,,071218,,,A*6D
$GNRMC,231947.00,A,1309.34436,N,07518.25874,E,0.359,,071218,,,A*6C
$GNRMC,231948.00,A,1309.34457,N,07518.25880,E,0.226,,071218,,,A*66
$GNRMC,231949.00,A,1309.34466,N,07518.25905,E,0.043,,071218,,,A*68
$GNRMC,231950.00,A,1309.34475,N,07518.25929,E,0.250,,071218,,,A*6C
$GNRMC,231951.00,A,1309.34482,N,07518.25929,E,0.139,,071218,,,A*69
$GNRMC,231952.00,A,1309.34496,N,07518.25935,E,0.095,,071218,,,A*65
$GNRMC,231953.00,A,1309.34538,N,07518.25947,E,0.749,,071218,,,A*62
$GNRMC,231954.00,A,1309.34555,N,07518.25952,E,0.390,,071218,,,A*6A
$GNRMC,231955.00,A,1309.34573,N,07518.25955,E,0.710,,071218,,,A*64
$GNRMC,231956.00,A,1309.34608,N,07518.25958,E,0.419,,071218,,,A*6F
$GNRMC,231957.00,A,1309.34614,N,07518.25969,E,0.204,,071218,,,A*6B
$GNRMC,231958.00,A,1309.34680,N,07518.25948,E,1.116,,071218,,,A*6B
$GNRMC,231959.00,A,1309.34707,N,07518.25960,E,0.776,,071218,,,A*6F
$GNRMC,232000.00,A,1309.34754,N,07518.25977,E,0.577,,071218,,,A*6A
$GNRMC,232001.00,A,1309.34769,N,07518.25989,E,0.359,,071218,,,A*6E
$GNRMC,232002.00,A,1309.34785,N,07518.25984,E,0.447,,071218,,,A*6A
$GNRMC,232003.00,A,1309.34795,N,07518.25977,E,0.382,,071218,,,A*68
$GNRMC,232004.00,A,1309.34768,N,07518.25975,E,0.105,,071218,,,A*62
$GNRMC,232005.00,A,1309.34755,N,07518.25981,E,0.067,,071218,,,A*63
$GNRMC,232006.00,A,1309.34741,N,07518.25989,E,0.169,,071218,,,A*62
$GNRMC,232007.00,A,1309.34735,N,07518.25990,E,0.196,,071218,,,A*68
$GNRMC,232008.00,A,1309.34713,N,07518.26009,E,0.274,,071218,,,A*66
$GNRMC,232009.00,A,1309.34699,N,07518.26004,E,0.381,,071218,,,A*62
$GNRMC,232010.00,A,1309.34706,N,07518.26007,E,0.177,,071218,,,A*65
$GNRMC,232011.00,A,1309.34692,N,07518.25997,E,0.316,,071218,,,A*6E
$GNRMC,232012.00,A,1309.34694,N,07518.25997,E,0.165,,071218,,,A*6D
$GNRMC,232013.00,A,1309.34697,N,07518.25995,E,0.155,,071218,,,A*6E
$GNRMC,232014.00,A,1309.34709,N,07518.25996,E,0.247,,071218,,,A*6C
$GNRMC,232015.00,A,1309.34710,N,07518.25997,E,0.282,,071218,,,A*6D
$GNRMC,232016.00,A,1309.34719,N,07518.26025,E,0.387,,071218,,,A*60
$GNRMC,232017.00,A,1309.34731,N,07518.26035,E,0.545,,071218,,,A*62
$GNRMC,232018.00,A,1309.34713,N,07518.26047,E,0.409,,071218,,,A*61
$GNRMC,232019.00,A,1309.34707,N,07518.26049,E,0.143,,071218,,,A*60
$GNRMC,232020.00,A,1309.34700,N,07518.26050,E,0.221,,071218,,,A*62
$GNRMC,232021.00,A,1309.34685,N,07518.26034,E,0.333,,071218,,,A*6F
$GNRMC,232022.00,A,1309.34684,N,07518.26047,E,0.240,,071218,,,A*6C
$GNRMC,232023.00,A,1309.34681,N,07518.26043,E,0.157,,071218,,,A*69
$GNRMC,232024.00,A,1309.34721,N,07518.26016,E,0.854,,071218,,,A*6F
$GNRMC,232025.00,A,1309.34713,N,07518.26008,E,0.306,,071218,,,A*6C
$GNRMC,232026.00,A,1309.34717,N,07518.26006,E,0.210,,071218,,,A*63
$GNRMC,232027.00,A,1309.34708,N,07518.26009,E,0.090,,071218,,,A*69
$GNRMC,232028.00,A,1309.34695,N,07518.26010,E,0.024,,071218,,,A*64
$GNRMC,232029.00,A,1309.34693,N,07518.26014,E,0.115,,071218,,,A*64
$GNRMC,232030.00,A,1309.34698,N,07518.26024,E,0.331,,071218,,,A*60
$GNRMC,232031.00,A,1309.34698,N,07518.26011,E,0.249,,071218,,,A*69
$GNRMC,232032.00,A,1309.34681,N,07518.26008,E,0.156,,071218,,,A*67
$GNRMC,232033.00,A,1309.34664,N,07518.26012,E,0.217,,071218,,,A*60
$GNRMC,232034.00,A,1309.34650,N,07518.26011,E,0.330,,071218,,,A*67
$GNRMC,232035.00,A,1309.34643,N,07518.26011,E,0.251,,071218,,,A*62
$GNRMC,232036.00,A,1309.34635,N,07518.26005,E,0.356,,071218,,,A*63
$GNRMC,232037.00,A,1309.34652,N,07518.26011,E,0.059,,071218,,,A*6A
$GNRMC,232038.00,A,1309.34625,N,07518.25992,E,0.603,,071218,,,A*6D
$GNRMC,232039.00,A,1309.34612,N,07518.26002,E,0.536,,071218,,,A*6E
$GNRMC,232040.00,A,1309.34647,N,07518.26038,E,0.496,,071218,,,A*62
$GNRMC,232041.00,A,1309.34651,N,07518.26041,E,0.299,,071218,,,A*63
$GNRMC,232042.00,A,1309.34693,N,07518.26067,E,0.696,,071218,,,A*61
$GNRMC,232043.00,A,1309.34695,N,07518.26059,E,0.358,,071218,,,A*6C
$GNRMC,232044.00,A,1309.34702,N,07518.26054,E,0.060,,071218,,,A*61
$GNRMC,232045.00,A,1309.34725,N,07518.26052,E,0.742,,071218,,,A*64
$GNRMC,232046.00,A,1309.34746,N,07518.26047,E,0.658,,071218,,,A*6C
$GNRMC,232047.00,A,1309.34765,N,07518.26052,E,0.830,,071218,,,A*68
