$GNRMC,000549.00,A,1309.34260,N,07518.26518,E,0.974,,081218,,,A*65
$GNRMC,000550.00,A,1309.34439,N,07518.26409,E,0.307,,081218,,,A*68
$GNRMC,000551.00,A,1309.34429,N,07518.26479,E,1.538,,081218,,,A*64
$GNRMC,000552.00,A,1309.34584,N,07518.26430,E,1.018,,081218,,,A*6B
$GNRMC,000553.00,A,1309.34616,N,07518.26435,E,1.103,,081218,,,A*6C
$GNRMC,000554.00,A,1309.34585,N,07518.26311,E,2.352,,081218,,,A*66
$GNRMC,000555.00,A,1309.34539,N,07518.26316,E,0.767,,081218,,,A*67
$GNRMC,000556.00,A,1309.34544,N,07518.26306,E,0.114,,081218,,,A*6D
$GNRMC,000557.00,A,1309.34527,N,07518.26311,E,0.748,,081218,,,A*60
$GNRMC,000558.00,A,1309.34503,N,07518.26311,E,0.372,,081218,,,A*64
$GNRMC,000559.00,A,1309.34508,N,07518.26263,E,1.048,,081218,,,A*61
$GNRMC,000600.00,A,1309.34483,N,07518.26204,E,1.760,,081218,,,A*60
$GNRMC,000601.00,A,1309.34479,N,07518.26175,E,1.424,,081218,,,A*62
$GNRMC,000602.00,A,1309.34445,N,07518.26222,E,0.155,,081218,,,A*6D
$GNRMC,000603.00,A,1309.34447,N,07518.26220,E,0.081,,081218,,,A*64
$GNRMC,000604.00,A,1309.34492,N,07518.26176,E,0.165,,081218,,,A*60
$GNRMC,000605.00,A,1309.34530,N,07518.26093,E,0.176,,081218,,,A*60
$GNRMC,000606.00,A,1309.34539,N,07518.26079,E,0.123,,081218,,,A*6E
$GNRMC,000607.00,A,1309.34553,N,07518.26060,E,0.092,,081218,,,A*60
$GNRMC,000608.00,A,1309.34593,N,07518.26055,E,0.162,,081218,,,A*6B
$GNRMC,000609.00,A,1309.34611,N,07518.26039,E,0.188,,081218,,,A*6D
$GNRMC,000610.00,A,1309.34623,N,07518.26023,E,0.157,,081218,,,A*6D
$GNRMC,000611.00,A,1309.34657,N,07518.26022,E,0.374,,081218,,,A*6D
$GNRMC,000612.00,A,1309.34680,N,07518.26009,E,0.188,,081218,,,A*6C
$GNRMC,000613.00,A,1309.34692,N,07518.25993,E,0.214,,081218,,,A*61
$GNRMC,000614.00,A,1309.34707,N,07518.25995,E,0.217,,081218,,,A*6E
$GNRMC,000615.00,A,1309.34738,N,07518.25999,E,0.153,,081218,,,A*6C
$GNRMC,000616.00,A,1309.34768,N,07518.26020,E,0.142,,081218,,,A*62
$GNRMC,000617.00,A,1309.34802,N,07518.26039,E,0.290,,081218,,,A*64
$GNRMC,000618.00,A,1309.34832,N,07518.26070,E,0.377,,081218,,,A*6D
$GNRMC,000619.00,A,1309.34860,N,07518.26074,E,0.410,,081218,,,A*69
$GNRMC,000620.00,A,1309.34869,N,07518.26073,E,0.419,,081218,,,A*64
$GNRMC,000621.00,A,1309.34867,N,07518.26074,E,0.155,,081218,,,A*61
$GNRMC,000622.00,A,1309.34857,N,07518.26067,E,0.211,,081218,,,A*60
$GNRMC,000623.00,A,1309.34873,N,07518.26059,E,0.250,,081218,,,A*6F
$GNRMC,000624.00,A,1309.34860,N,07518.26060,E,0.293,,081218,,,A*6F
$GNRMC,000625.00,A,1309.34850,N,07518.26067,E,0.197,,081218,,,A*6D
$GNRMC,000626.00,A,1309.34855,N,07518.26074,E,0.415,,081218,,,A*66
$GNRMC,000627.00,A,1309.34842,N,07518.26077,E,0.436,,081218,,,A*63
$GNRMC,000628.00,A,1309.34827,N,07518.26081,E,0.426,,081218,,,A*67
$GNRMC,000629.00,A,1309.34799,N,07518.26083,E,0.374,,081218,,,A*6E
$GNRMC,000630.00,A,1309.34779,N,07518.26081,E,0.247,,081218,,,A*6B
$GNRMC,000631.00,A,1309.34782,N,07518.26062,E,0.126,,081218,,,A*67
$GNRMC,000632.00,A,1309.34787,N,07518.26047,E,0.087,,081218,,,A*6C
$GNRMC,000633.00,A,1309.34787,N,07518.26042,E,0.122,,081218,,,A*66
$GNRMC,000634.00,A,1309.34782,N,07518.26038,E,0.072,,081218,,,A*6D
$GNRMC,000635.00,A,1309.34790,N,07518.26033,E,0.115,,081218,,,A*64
$GNRMC,000636.00,A,1309.34795,N,07518.26028,E,0.049,,081218,,,A*60
$GNRMC,000637.00,A,1309.34797,N,07518.26022,E,0.104,,081218,,,A*61
$GNRMC,000638.00,A,1309.34792,N,07518.26016,E,0.051,,081218,,,A*6D
$GNRMC,000639.00,A,1309.34788,N,07518.26011,E,0.018,,081218,,,A*6D
$GNRMC,000640.00,A,1309.34786,N,07518.26011,E,0.054,,081218,,,A*65
